x,y,z,visible_cameras,nx,ny,nz
-46.4871,47.2427,-65.1072,7.0000,0.5717,0.0007,0.8205
77.6302,-53.4586,19.3274,6.0000,-0.9784,0.0002,-0.2066
-65.6149,-49.5079,45.7678,7.0000,0.8125,-0.0013,-0.5829
68.4024,-6.8421,-41.4863,7.0000,-0.8326,-0.0004,0.5539
-31.3723,-38.2744,-73.5920,7.0000,0.3767,0.0002,0.9263
77.6658,0.4613,19.1841,6.0000,-0.9777,0.0005,-0.2098
-46.1441,17.6626,65.3508,7.0000,0.5741,0.0027,-0.8188
-52.1495,-54.1853,-60.6665,6.0000,0.6641,0.0000,0.7477
71.2916,16.1078,36.2974,7.0000,-0.8641,-0.0006,-0.5033
-62.6538,3.4445,49.7443,7.0000,0.7992,0.0010,-0.6011
-7.8141,59.4800,79.6175,7.0000,0.0840,-0.0020,-0.9965
-64.5835,-33.0774,47.2119,7.0000,0.8122,-0.0000,-0.5834
79.1683,54.7127,11.5056,7.0000,-0.9936,-0.0017,-0.1132
-79.6737,1.8135,7.2185,7.0000,0.9936,0.0007,-0.1127
20.0523,-37.8936,-77.4461,6.0000,-0.2077,0.0015,0.9782
30.0129,-53.1540,74.1568,7.0000,-0.4059,0.0023,-0.9139
74.4961,21.6531,-29.1605,7.0000,-0.9266,0.0016,0.3762
47.1321,2.7820,64.6418,7.0000,-0.6016,0.0003,-0.7988
18.8752,-5.0255,-77.7414,6.0000,-0.2084,-0.0010,0.9780
75.6279,51.3300,-26.0850,7.0000,-0.9265,0.0001,0.3763
-57.8781,45.0795,55.2280,6.0000,0.7361,-0.0015,-0.6769
3.9565,-53.4558,-79.9021,7.0000,-0.0153,0.0006,0.9999
-54.4663,-55.9918,58.5954,6.0000,0.6901,-0.0024,-0.7237
-14.6510,-21.0633,-78.6470,6.0000,0.1806,0.0011,0.9836
-77.6017,52.9279,19.4417,6.0000,0.9781,-0.0001,-0.2083
77.5017,-6.4342,19.8363,6.0000,-0.9774,-0.0012,-0.2113
74.7926,-4.3350,28.3914,7.0000,-0.9141,0.0005,-0.4056
75.8081,-36.8865,-25.5564,6.0000,-0.9603,-0.0015,0.2790
63.0055,9.6604,-49.2981,6.0000,-0.7597,-0.0007,0.6503
-76.9326,-47.9414,-21.9402,6.0000,0.9604,-0.0001,0.2785
-65.1270,-57.8941,46.4594,7.0000,0.8121,-0.0023,-0.5835
-51.5644,-49.9409,-61.1646,6.0000,0.6643,-0.0010,0.7475
19.4986,22.7437,-77.5874,6.0000,-0.2091,0.0001,0.9779
-5.9111,32.4203,79.7813,7.0000,0.0840,-0.0005,-0.9965
18.9007,47.9020,-77.7352,6.0000,-0.2094,-0.0006,0.9778
76.4072,0.5730,23.7053,6.0000,-0.9514,0.0004,-0.3080
-77.2112,50.7114,20.9386,6.0000,0.9523,0.0028,-0.3053
-74.0699,-53.5836,-30.2267,7.0000,0.9266,0.0009,0.3759
65.6396,29.6287,45.7323,7.0000,-0.7979,-0.0009,-0.6027
68.8532,52.4152,-40.7338,7.0000,-0.8801,-0.0025,0.4749
-79.5253,-42.1369,-8.7022,7.0000,0.9967,-0.0010,0.0817
35.1539,45.2888,-71.8624,7.0000,-0.4053,0.0000,0.9142
-75.9612,42.0242,25.0976,6.0000,0.9520,-0.0013,-0.3061
-7.5163,4.7917,79.6461,7.0000,0.0833,-0.0004,-0.9965
17.4967,-39.7678,-78.0632,6.0000,-0.2077,0.0015,0.9782
-76.4812,-27.3816,23.4654,6.0000,0.9517,0.0012,-0.3071
79.1750,-36.8375,-11.4595,6.0000,-0.9835,0.0006,0.1810
67.8206,50.5240,42.4307,7.0000,-0.8644,-0.0009,-0.5028
64.5635,21.1612,-47.2393,7.0000,-0.8185,-0.0004,0.5745
58.8908,-4.3307,54.1467,6.0000,-0.7069,-0.0011,-0.7073
30.4210,-59.8428,73.9903,7.0000,-0.4059,0.0023,-0.9139
-27.0539,8.1974,75.2867,7.0000,0.3764,-0.0002,-0.9265
17.8065,55.8836,77.9931,6.0000,-0.2109,0.0007,-0.9775
22.7125,-58.4970,-76.7082,6.0000,-0.3070,0.0033,0.9517
-58.8516,46.8201,-54.1894,6.0000,0.7476,0.0006,0.6642
-18.6314,-24.6756,77.8002,6.0000,0.2779,-0.0007,-0.9606
57.6586,36.5502,55.4571,6.0000,-0.7067,-0.0000,-0.7075
-45.5094,44.8098,-65.7943,7.0000,0.5717,0.0007,0.8205
69.0989,-23.7024,-40.3155,7.0000,-0.8782,0.0008,0.4782
52.0038,-55.3800,60.7915,6.0000,-0.6631,0.0017,-0.7485
79.9025,-4.8683,3.9491,7.0000,-0.9999,-0.0015,-0.0143
-75.4596,-45.7206,26.5679,6.0000,0.9524,-0.0001,-0.3048
-77.8430,-0.9618,-18.4518,6.0000,0.9607,0.0006,0.2776
-63.8583,3.6768,48.1883,7.0000,0.7992,0.0010,-0.6011
-46.2221,55.0383,-65.2956,7.0000,0.5719,0.0023,0.8203
-45.1799,9.1237,66.0210,7.0000,0.5730,-0.0024,-0.8196
-12.9924,-3.4347,-78.9379,6.0000,0.1846,-0.0001,0.9828
-73.1237,-9.6022,32.4488,7.0000,0.9147,-0.0008,-0.4042
-69.5759,15.0573,-39.4866,7.0000,0.8801,0.0009,0.4748
-51.3957,-31.4916,61.3064,6.0000,0.6516,0.0007,-0.7586
-3.8292,-5.8229,79.9083,7.0000,0.0841,0.0002,-0.9965
1.4900,25.8757,-79.9861,7.0000,-0.0163,0.0022,0.9999
-62.9350,43.2416,49.3881,7.0000,0.7962,0.0012,-0.6051
-79.6678,-15.1012,7.2834,7.0000,0.9938,-0.0012,-0.1110
-19.0439,44.3315,-77.7003,6.0000,0.2801,0.0018,0.9600
-71.5669,-19.0722,35.7517,7.0000,0.9141,0.0001,-0.4055
-51.5702,29.0036,61.1597,6.0000,0.6505,0.0020,-0.7595
24.6096,9.5442,76.1207,6.0000,-0.3061,-0.0003,-0.9520
9.5942,41.1182,79.4226,7.0000,-0.1114,0.0003,-0.9938
-79.8492,-30.2342,4.9101,7.0000,0.9999,0.0005,-0.0126
36.5805,-32.0957,-71.1468,7.0000,-0.5044,0.0012,0.8635
-18.1759,-38.0991,-77.9079,6.0000,0.1815,0.0004,0.9834
-72.2985,36.6902,34.2481,7.0000,0.9142,-0.0004,-0.4052
-74.8687,-20.8780,-28.1901,7.0000,0.9263,0.0000,0.3769
-49.2256,13.8495,63.0622,6.0000,0.6508,0.0001,-0.7592
-43.2476,-27.6497,67.3027,7.0000,0.5553,0.0005,-0.8316
-21.6930,-39.8167,-77.0027,6.0000,0.2792,-0.0003,0.9602
78.9587,-35.1392,-12.8657,6.0000,-0.9835,-0.0000,0.1809
79.9932,-17.2862,1.0451,7.0000,-0.9999,-0.0009,-0.0150
-20.4708,-28.7722,77.3366,6.0000,0.2779,-0.0007,-0.9606
-65.6095,1.6400,45.7755,7.0000,0.8125,0.0021,-0.5829
-79.3712,21.0681,10.0105,7.0000,0.9936,0.0002,-0.1126
7.1996,-36.9205,-79.6754,7.0000,-0.1111,-0.0003,0.9938
7.9207,-18.2468,79.6069,7.0000,-0.1125,-0.0005,-0.9936
21.1192,-40.6749,77.1620,6.0000,-0.3068,0.0003,-0.9518
-61.8976,49.7599,50.6822,7.0000,0.7963,-0.0000,-0.6049
-78.7365,4.3988,14.1621,6.0000,0.9779,-0.0015,-0.2088
-79.3426,-53.0560,10.2347,7.0000,0.9937,-0.0005,-0.1122
-9.2911,-33.8685,79.4586,7.0000,0.0833,-0.0016,-0.9965
-72.0167,-35.7061,-34.8368,7.0000,0.8802,-0.0007,0.4747
53.0821,23.5522,59.8522,6.0000,-0.6642,-0.0005,-0.7476
-41.0658,23.6521,-68.6557,7.0000,0.4749,-0.0003,0.8801
58.5226,-38.3449,54.5445,6.0000,-0.7068,-0.0005,-0.7074
-60.4497,43.2059,52.4006,6.0000,0.7361,-0.0015,-0.6769
48.3445,-27.6839,63.7402,7.0000,-0.6034,0.0004,-0.7974
-58.7047,39.8006,-54.3485,6.0000,0.7475,0.0015,0.6642
58.7049,40.2468,54.3483,6.0000,-0.7067,-0.0000,-0.7075
49.9509,-34.4236,62.4893,7.0000,-0.6033,0.0003,-0.7975
58.9475,-16.8873,54.0850,6.0000,-0.7066,-0.0001,-0.7077
-48.9374,6.7335,63.2861,7.0000,0.5730,-0.0024,-0.8196
67.5544,-43.4335,42.8533,7.0000,-0.8637,0.0013,-0.5039
-31.2426,30.0924,73.6471,7.0000,0.3763,-0.0010,-0.9265
-46.6638,55.5802,-64.9807,7.0000,0.5719,0.0023,0.8203
-32.5649,11.5808,73.0721,7.0000,0.3754,-0.0001,-0.9269
-73.6040,31.9283,-31.3442,7.0000,0.9253,0.0023,0.3791
10.5323,-54.7291,-79.3037,7.0000,-0.1115,-0.0016,0.9938
-34.7124,15.5197,-72.0767,7.0000,0.4757,0.0010,0.8796
-75.7527,-11.1892,-25.7202,6.0000,0.9603,-0.0001,0.2791
-8.2736,26.2515,79.5710,7.0000,0.0840,-0.0005,-0.9965
50.6806,-9.2448,61.8989,7.0000,-0.6017,-0.0000,-0.7987
-16.4479,46.8992,-78.2909,6.0000,0.1798,-0.0011,0.9837
-79.1394,-17.5029,-11.7026,6.0000,0.9833,0.0014,0.1820
-49.9601,51.0371,62.4819,6.0000,0.6496,0.0008,-0.7602
-79.7812,34.5189,5.9121,7.0000,0.9938,0.0009,-0.1112
75.5584,-57.1703,-26.2854,7.0000,-0.9271,0.0013,0.3749
-78.0443,14.0460,-17.5807,6.0000,0.9834,-0.0001,0.1812
74.5252,0.7820,29.0859,7.0000,-0.9141,0.0005,-0.4056
17.0268,-0.6914,78.1670,6.0000,-0.2091,-0.0005,-0.9779
60.9909,-33.9642,51.7698,6.0000,-0.7483,0.0015,-0.6633
39.9502,53.4203,-69.3108,7.0000,-0.5022,0.0030,0.8648
-16.4842,38.7686,78.2833,6.0000,0.1823,-0.0009,-0.9832
-79.9188,-51.0346,3.6045,7.0000,0.9999,0.0003,-0.0142
18.4854,42.3795,-77.8350,6.0000,-0.2094,-0.0006,0.9778
-77.8497,28.7339,-18.4236,6.0000,0.9607,0.0005,0.2776
27.0547,-29.0295,-75.2864,6.0000,-0.3054,-0.0007,0.9522
-4.3987,2.0613,79.8790,7.0000,0.0833,-0.0004,-0.9965
-22.0871,24.4187,-76.8906,6.0000,0.2785,-0.0005,0.9604
-0.4233,29.7736,-79.9989,7.0000,-0.0163,0.0022,0.9999
74.9600,-27.4888,27.9463,6.0000,-0.9518,0.0010,-0.3068
-78.7929,35.5129,13.8446,6.0000,0.9779,0.0010,-0.2092
-52.7427,29.0489,-60.1515,6.0000,0.6622,0.0007,0.7494
22.5230,-42.5191,-76.7640,6.0000,-0.3049,-0.0003,0.9524
-77.9705,51.6087,-17.9054,6.0000,0.9834,-0.0007,0.1816
-0.5616,-22.1002,-79.9980,7.0000,-0.0135,-0.0003,0.9999
-0.4685,-20.4841,79.9986,7.0000,-0.0141,-0.0005,-0.9999
-63.3006,40.6600,-48.9187,7.0000,0.8152,0.0008,0.5791
79.6466,-25.7959,7.5112,7.0000,-0.9937,-0.0007,-0.1124
-75.6402,38.2794,-26.0493,7.0000,0.9255,-0.0004,0.3787
-77.7587,-2.4350,-18.8039,6.0000,0.9607,0.0006,0.2776
54.4298,-38.7710,58.6293,6.0000,-0.7068,-0.0005,-0.7074
50.6178,-11.2465,61.9503,7.0000,-0.6017,-0.0000,-0.7987
12.6363,4.4611,78.9957,7.0000,-0.1122,-0.0005,-0.9937
79.6072,-52.8059,7.9176,7.0000,-0.9935,-0.0003,-0.1136
40.3232,22.5266,69.0944,7.0000,-0.5025,0.0017,-0.8646
44.5105,13.3511,-66.4742,7.0000,-0.5846,-0.0011,0.8113
-79.9979,-49.6176,-0.5807,7.0000,0.9999,0.0003,-0.0142
-19.7433,-7.7720,77.5255,6.0000,0.2784,-0.0006,-0.9605
-78.5404,-49.9113,-15.2119,6.0000,0.9836,0.0002,0.1805
-75.1367,-53.6121,27.4677,6.0000,0.9521,0.0006,-0.3056
-77.7263,-13.0336,18.9371,6.0000,0.9781,0.0004,-0.2080
27.4904,-27.7634,75.1284,6.0000,-0.3065,-0.0003,-0.9519
79.6566,4.0683,-7.4039,7.0000,-0.9965,-0.0013,0.0833
72.6583,-1.2697,-33.4779,7.0000,-0.9265,-0.0008,0.3762
9.6585,19.9404,-79.4148,7.0000,-0.1109,-0.0010,0.9938
79.7002,-30.7118,6.9194,7.0000,-0.9936,0.0006,-0.1130
76.4003,27.8075,23.7275,6.0000,-0.9524,0.0006,-0.3050
74.2844,20.3177,-29.6956,7.0000,-0.9266,0.0016,0.3762
-3.7112,7.0233,79.9139,7.0000,0.0833,-0.0004,-0.9965
69.4602,44.4749,-39.6899,7.0000,-0.8803,-0.0001,0.4743
1.7645,53.0139,79.9805,7.0000,-0.0145,-0.0002,-0.9999
-12.3007,-9.4870,-79.0487,6.0000,0.1828,0.0001,0.9832
-79.8120,28.6397,-5.4819,7.0000,0.9965,-0.0007,0.0831
4.7663,21.4214,79.8579,7.0000,-0.0130,-0.0004,-0.9999
-59.1441,55.2953,-53.8700,6.0000,0.7467,0.0004,0.6652
-51.4564,21.9996,-61.2555,6.0000,0.6617,0.0002,0.7498
43.6416,-41.5254,-67.0478,7.0000,-0.5821,-0.0002,0.8131
77.0730,18.8193,21.4417,6.0000,-0.9522,0.0005,-0.3056
-76.1107,-50.1756,24.6405,6.0000,0.9524,-0.0001,-0.3048
-21.4806,-44.4173,-77.0622,6.0000,0.2792,-0.0003,0.9602
-59.0366,39.3729,-53.9877,6.0000,0.7475,0.0015,0.6642
-45.0228,-31.9149,-66.1283,7.0000,0.5720,-0.0021,0.8203
73.3400,0.6283,-31.9569,7.0000,-0.9265,-0.0008,0.3762
79.9699,10.6189,2.1953,7.0000,-0.9999,0.0015,-0.0135
-73.7075,-32.2649,31.1000,7.0000,0.9140,0.0008,-0.4056
64.1331,-21.6628,47.8221,7.0000,-0.7972,-0.0002,-0.6037
76.6031,40.6262,-23.0645,6.0000,-0.9600,0.0009,0.2801
-73.9231,-45.5172,-30.5840,7.0000,0.9265,0.0002,0.3763
74.4663,-7.6212,-29.2365,7.0000,-0.9260,-0.0010,0.3775
-79.9966,-5.1836,-0.7390,7.0000,0.9999,0.0009,-0.0135
-74.2403,52.0737,29.8057,7.0000,0.9145,-0.0003,-0.4047
-76.5490,30.2294,-23.2434,6.0000,0.9607,0.0005,0.2776
79.8023,-3.2438,5.6210,7.0000,-0.9937,0.0016,-0.1125
0.3664,-49.6590,79.9992,7.0000,-0.0133,-0.0008,-0.9999
-42.7654,28.2394,-67.6101,7.0000,0.5705,-0.0005,0.8213
-58.1237,-29.7905,54.9694,6.0000,0.7349,0.0014,-0.6782
79.9978,23.3436,0.5963,7.0000,-0.9999,0.0003,-0.0138
76.0257,57.3309,24.9017,6.0000,-0.9520,-0.0040,-0.3062
-57.1116,51.0383,56.0202,6.0000,0.7363,-0.0018,-0.6767
66.4247,31.5521,-44.5843,7.0000,-0.8183,0.0011,0.5748
-78.2345,57.0200,16.7140,6.0000,0.9780,0.0011,-0.2084
-74.1012,-8.7750,30.1497,7.0000,0.9147,-0.0008,-0.4042
-56.1564,22.7958,-56.9777,6.0000,0.6617,0.0002,0.7498
-56.4633,30.3138,-56.6736,6.0000,0.7073,0.0008,0.7069
38.9240,19.4284,69.8922,7.0000,-0.5025,0.0017,-0.8646
2.2975,43.3960,79.9670,7.0000,-0.0154,-0.0006,-0.9999
12.5839,14.2257,79.0041,7.0000,-0.1127,0.0012,-0.9936
49.7232,-22.1499,-62.6706,7.0000,-0.6031,-0.0003,0.7977
-43.0936,8.7528,-67.4014,7.0000,0.5687,-0.0013,0.8226
-73.6437,-54.8597,-31.2507,7.0000,0.9266,0.0009,0.3759
79.9996,-9.4077,0.2664,7.0000,-0.9999,0.0007,-0.0146
79.9913,-5.6351,1.1806,7.0000,-0.9999,-0.0015,-0.0143
1.8955,5.3291,79.9775,7.0000,-0.0124,0.0010,-0.9999
-30.3197,-17.4715,74.0319,7.0000,0.3776,-0.0007,-0.9260
-42.6451,-57.0625,67.6860,7.0000,0.5542,0.0006,-0.8324
79.7025,0.5182,6.8927,7.0000,-0.9937,0.0016,-0.1125
79.6272,4.6900,-7.7140,7.0000,-0.9965,-0.0013,0.0833
75.9592,-13.8470,25.1037,6.0000,-0.9519,-0.0011,-0.3064
-77.9468,-35.9125,-18.0083,6.0000,0.9834,-0.0007,0.1815
76.6509,-29.9701,22.9049,6.0000,-0.9518,0.0000,-0.3066
-10.3888,47.6354,79.3226,7.0000,0.0836,0.0011,-0.9965
15.9739,33.2007,78.3890,6.0000,-0.2094,-0.0003,-0.9778
-41.5671,22.2696,-68.3533,7.0000,0.5693,0.0009,0.8221
62.6372,-53.6601,-49.7652,6.0000,-0.7585,0.0017,0.6517
2.6472,-23.2923,79.9562,7.0000,-0.0129,0.0007,-0.9999
-27.1248,-16.2688,75.2612,7.0000,0.3776,-0.0007,-0.9260
71.6704,-53.6345,-35.5437,7.0000,-0.8807,0.0009,0.4736
78.9653,-13.5411,12.8248,6.0000,-0.9774,-0.0012,-0.2113
-67.6675,46.1540,42.6745,7.0000,0.8633,0.0013,-0.5046
-47.8130,-23.4354,-64.1398,7.0000,0.5775,0.0037,0.8164
-42.5972,19.5513,67.7162,7.0000,0.5546,0.0018,-0.8321
-75.8655,7.7416,-25.3857,6.0000,0.9610,-0.0005,0.2765
-77.3563,34.2689,20.3962,6.0000,0.9779,0.0010,-0.2092
20.6029,-46.6764,77.3015,6.0000,-0.3068,-0.0005,-0.9518
0.4987,-36.6578,79.9984,7.0000,-0.0128,0.0011,-0.9999
73.3137,53.4960,32.0171,7.0000,-0.9142,-0.0018,-0.4052
77.8650,40.4764,-18.3586,6.0000,-0.9600,0.0009,0.2801
31.2229,21.6469,73.6555,7.0000,-0.4051,-0.0010,-0.9143
-65.2204,-6.4300,-46.3282,7.0000,0.8219,-0.0013,0.5696
9.2652,19.6631,-79.4617,7.0000,-0.1109,-0.0010,0.9938
30.2308,-8.5895,-74.0682,7.0000,-0.4065,0.0001,0.9137
-75.9367,12.5584,-25.1717,6.0000,0.9610,-0.0002,0.2765
78.3373,12.1589,16.2257,6.0000,-0.9781,-0.0013,-0.2082
-70.0319,-27.0013,38.6721,7.0000,0.8628,-0.0025,-0.5055
37.9567,-41.3504,-70.4222,7.0000,-0.5037,0.0004,0.8639
79.1182,-52.9923,11.8456,7.0000,-0.9935,-0.0003,-0.1136
65.2655,-27.3517,-46.2647,7.0000,-0.8187,-0.0005,0.5742
-44.5326,26.8552,66.4594,7.0000,0.5747,-0.0008,-0.8184
52.5707,12.9862,60.3019,6.0000,-0.6642,-0.0009,-0.7476
5.0779,40.6311,79.8387,7.0000,-0.1114,0.0003,-0.9938
77.2305,-57.5792,20.8674,6.0000,-0.9512,-0.0031,-0.3087
37.8422,30.9083,-70.4838,7.0000,-0.5060,0.0006,0.8625
-65.1020,46.4042,46.4945,7.0000,0.8121,0.0014,-0.5836
13.1015,38.8301,78.9199,6.0000,-0.2094,-0.0003,-0.9778
-73.6232,32.4913,31.2989,7.0000,0.9146,-0.0004,-0.4044
-14.7343,-47.9478,-78.6314,6.0000,0.1813,0.0003,0.9834
-60.8550,-18.7335,51.9295,6.0000,0.7357,0.0009,-0.6773
-75.7748,30.8010,25.6551,6.0000,0.9515,0.0002,-0.3076
-25.0176,-15.1791,75.9876,6.0000,0.2788,0.0001,-0.9604
-13.9134,-7.2172,78.7808,6.0000,0.1810,0.0007,-0.9835
-54.6594,-30.3127,58.4153,6.0000,0.6887,-0.0003,-0.7250
73.4762,9.3353,31.6425,7.0000,-0.9144,0.0003,-0.4049
-38.5960,-55.9456,-70.0739,7.0000,0.4744,0.0005,0.8803
-9.5080,-22.2342,79.4330,7.0000,0.0829,0.0007,-0.9966
-57.7174,-9.3018,55.3958,6.0000,0.7364,-0.0006,-0.6765
-77.9169,-54.1948,-18.1374,6.0000,0.9835,0.0015,0.1807
-19.4272,-26.1315,77.6053,6.0000,0.2779,-0.0007,-0.9606
-78.9585,-23.5111,12.8670,6.0000,0.9780,0.0004,-0.2087
68.7262,52.1434,40.9476,7.0000,-0.8644,-0.0009,-0.5028
53.1241,-25.2087,59.8149,6.0000,-0.6644,-0.0003,-0.7474
-37.1782,-38.3741,-70.8363,7.0000,0.4732,0.0009,0.8810
-69.3059,-24.3393,39.9587,7.0000,0.8628,-0.0025,-0.5055
16.6680,49.1394,-78.2444,6.0000,-0.2100,-0.0007,0.9777
74.7550,49.2919,-28.4903,7.0000,-0.9265,0.0001,0.3763
56.5852,8.2285,-56.5519,6.0000,-0.7224,-0.0005,0.6915
-62.5028,24.6255,49.9340,7.0000,0.7988,-0.0006,-0.6016
-74.8551,-5.9921,28.2261,7.0000,0.9147,-0.0008,-0.4042
39.5242,47.4938,-69.5546,7.0000,-0.5037,0.0001,0.8639
-56.2559,-46.7969,-56.8795,6.0000,0.6643,-0.0010,0.7475
75.2885,-14.9933,27.0490,6.0000,-0.9519,-0.0011,-0.3064
35.5654,-54.1769,71.6596,7.0000,-0.4059,0.0023,-0.9139
29.7702,-22.7425,74.2545,7.0000,-0.4053,-0.0003,-0.9142
-23.6923,-48.0859,76.4112,6.0000,0.2788,-0.0011,-0.9603
10.2293,35.5476,-79.3433,7.0000,-0.1129,0.0006,0.9936
-33.3487,-38.0660,72.7177,7.0000,0.3772,0.0004,-0.9261
-64.2136,10.2457,-47.7138,7.0000,0.8146,-0.0002,0.5800
-79.9999,-40.3431,-0.1286,7.0000,0.9999,0.0021,-0.0134
57.8986,13.4682,-55.2064,6.0000,-0.7226,0.0009,0.6912
-25.2839,28.3201,-75.8994,6.0000,0.2789,-0.0013,0.9603
58.4468,-31.0462,-54.6257,6.0000,-0.7248,-0.0004,0.6890
-79.2898,-19.8476,10.6362,7.0000,0.9938,-0.0012,-0.1110
-60.0097,-1.4595,-52.9040,6.0000,0.7460,0.0014,0.6659
51.2008,33.8810,61.4694,7.0000,-0.6031,0.0000,-0.7976
50.1450,-25.9377,-62.3336,7.0000,-0.6031,-0.0003,0.7977
-34.1393,-35.5910,-72.3499,7.0000,0.4604,0.0007,0.8877
30.8909,-30.7538,73.7953,7.0000,-0.4062,-0.0006,-0.9138
11.2964,18.6962,-79.1984,7.0000,-0.1109,-0.0010,0.9938
73.6808,-46.7091,-31.1632,7.0000,-0.9267,0.0001,0.3758
48.9213,56.0054,-63.2985,7.0000,-0.6003,0.0012,0.7998
58.2295,40.4239,-54.8573,6.0000,-0.7236,-0.0013,0.6902
-77.8223,47.5375,18.5387,6.0000,0.9781,-0.0007,-0.2081
31.7165,-47.3585,-73.4443,7.0000,-0.4031,-0.0007,0.9152
-56.6863,-30.7794,56.4505,6.0000,0.6887,-0.0003,-0.7250
-59.4546,-27.8414,-53.5271,6.0000,0.7480,-0.0018,0.6637
-70.7184,-45.8288,-37.4021,7.0000,0.8804,0.0009,0.4742
-76.7161,-25.1338,22.6857,6.0000,0.9517,0.0012,-0.3071
28.4411,41.5799,-74.7737,7.0000,-0.4053,0.0000,0.9142
72.3058,-31.7171,-34.2325,7.0000,-0.8788,0.0008,0.4772
3.6191,-30.7866,-79.9181,7.0000,-0.0126,-0.0003,0.9999
71.5471,-12.6546,35.7912,7.0000,-0.9142,0.0011,-0.4052
57.2201,-27.6494,-55.9094,6.0000,-0.7247,0.0016,0.6890
-70.8329,36.8778,37.1847,7.0000,0.8623,-0.0005,-0.5064
31.9171,42.5887,73.3574,7.0000,-0.4041,-0.0011,-0.9147
-31.0326,40.2600,-73.7359,7.0000,0.3772,-0.0008,0.9261
52.3012,-55.2575,60.5358,6.0000,-0.6631,0.0017,-0.7485
38.8893,-12.7037,-69.9115,7.0000,-0.5036,0.0019,0.8639
67.9657,-45.1885,42.1979,7.0000,-0.8637,-0.0007,-0.5040
-78.7664,16.6047,13.9945,6.0000,0.9779,-0.0003,-0.2092
52.2490,55.0436,-60.5808,6.0000,-0.6765,-0.0015,0.7365
-77.7165,27.7045,18.9775,6.0000,0.9780,0.0010,-0.2084
42.3476,59.1864,-67.8725,7.0000,-0.5018,0.0044,0.8649
-30.3935,-29.9454,-74.0016,7.0000,0.3760,-0.0005,0.9266
74.1072,-7.4773,-30.1352,7.0000,-0.9260,-0.0010,0.3775
-74.1771,37.0144,29.9626,7.0000,0.9142,-0.0004,-0.4052
54.0179,-57.8162,-59.0091,6.0000,-0.6767,-0.0017,0.7362
11.9139,18.4808,-79.1079,7.0000,-0.1109,-0.0010,0.9938
64.3958,-27.6938,47.4677,7.0000,-0.7972,-0.0002,-0.6037
-60.8987,29.6593,51.8782,6.0000,0.7366,-0.0002,-0.6764
20.9538,58.6835,77.2071,6.0000,-0.3042,0.0005,-0.9526
-27.0051,-8.6247,75.3042,7.0000,0.3782,0.0012,-0.9257
74.1468,-51.4519,30.0375,7.0000,-0.9151,0.0016,-0.4033
44.3812,14.2002,66.5605,7.0000,-0.6029,-0.0012,-0.7978
-56.2845,30.9794,-56.8512,6.0000,0.6622,0.0007,0.7494
29.0733,-33.0403,-74.5302,7.0000,-0.4037,-0.0008,0.9149
57.4978,48.7456,55.6237,6.0000,-0.7071,-0.0005,-0.7071
-78.2946,33.0560,16.4304,6.0000,0.9779,0.0010,-0.2092
-15.3024,22.4512,-78.5228,6.0000,0.1819,-0.0014,0.9833
55.1860,-17.5844,57.9181,6.0000,-0.7066,-0.0001,-0.7077
-77.9118,5.1634,18.1589,6.0000,0.9779,-0.0015,-0.2088
70.9970,23.4097,36.8703,7.0000,-0.8639,0.0005,-0.5036
42.4065,46.2339,-67.8357,7.0000,-0.5037,0.0001,0.8639
-38.3028,-17.8737,-70.2346,7.0000,0.4761,-0.0002,0.8794
-45.0645,42.6221,-66.0998,7.0000,0.5717,0.0007,0.8205
-19.3177,-58.9575,77.6326,6.0000,0.2789,0.0005,-0.9603
5.2804,0.1746,79.8255,7.0000,-0.1128,-0.0010,-0.9936
79.9604,-15.4211,-2.5162,7.0000,-0.9999,-0.0009,-0.0150
76.8441,-17.2029,22.2482,6.0000,-0.9519,-0.0011,-0.3064
77.7685,9.3306,-18.7633,6.0000,-0.9607,0.0011,0.2777
-32.8736,-34.5033,72.9337,7.0000,0.3773,0.0003,-0.9261
75.3833,-57.1189,-26.7834,7.0000,-0.9271,0.0013,0.3749
-73.0708,-8.5643,32.5677,7.0000,0.9147,-0.0008,-0.4042
30.6065,2.7133,-73.9138,7.0000,-0.4061,-0.0004,0.9138
76.0464,-5.4157,24.8384,6.0000,-0.9514,0.0004,-0.3080
-78.9420,21.7144,-12.9675,6.0000,0.9834,-0.0009,0.1814
-7.5728,-38.5552,-79.6408,7.0000,0.0838,-0.0006,0.9965
-68.0731,-55.9262,42.0244,7.0000,0.8641,0.0017,-0.5034
22.0470,-49.5679,-76.9021,6.0000,-0.3063,0.0001,0.9519
-65.3990,-19.8814,-46.0757,7.0000,0.8216,0.0005,0.5700
4.0029,-57.3633,-79.8998,7.0000,-0.0153,0.0006,0.9999
-13.7913,-53.0988,78.8023,6.0000,0.1833,-0.0011,-0.9831
-58.2193,-23.3891,54.8682,6.0000,0.7361,0.0002,-0.6768
56.5409,45.6198,-56.5962,6.0000,-0.7236,-0.0013,0.6902
28.2891,-18.3636,74.8313,7.0000,-0.4051,-0.0004,-0.9143
22.8326,-43.1040,-76.6725,6.0000,-0.3049,-0.0003,0.9524
-43.2015,-9.1443,67.3323,7.0000,0.5553,0.0005,-0.8317
76.9641,14.5769,21.8296,6.0000,-0.9517,0.0003,-0.3069
-69.6556,-49.5810,-39.3459,7.0000,0.8804,0.0009,0.4742
79.1138,14.6335,11.8745,7.0000,-0.9937,-0.0010,-0.1124
